C,C,W,W,W,D,D,G,UTIL,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
,,,,,,,,,,D,Michal Rozsival (7714095),Michal Rozsival,7714095,3300,Chi@Dal 08:00PM ET,Chi,
,,,,,,,,,,D,Jordie Benn (7714102),Jordie Benn,7714102,3300,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,RW,Micheal Ferland (7713881),Micheal Ferland,7713881,3300,Cgy@LA 10:00PM ET,Cgy,
,,,,,,,,,,RW,Tommy Wingels (7713889),Tommy Wingels,7713889,3300,Pit@SJ 10:30PM ET,SJ,
,,,,,,,,,,D,David Schlemko (7714141),David Schlemko,7714141,3300,Pit@SJ 10:30PM ET,SJ,
,,,,,,,,,,C,Oscar Lindberg (7713469),Oscar Lindberg,7713469,3200,NYR@Bos 07:00PM ET,NYR,
,,,,,,,,,,RW,Jimmy Hayes (7713769),Jimmy Hayes,7713769,3200,NYR@Bos 07:00PM ET,Bos,
,,,,,,,,,,D,Nick Holden (7713942),Nick Holden,7713942,3200,NYR@Bos 07:00PM ET,NYR,
,,,,,,,,,,D,Kevan Miller (7713943),Kevan Miller,7713943,3200,NYR@Bos 07:00PM ET,Bos,
,,,,,,,,,,D,Colin Miller (7713949),Colin Miller,7713949,3200,NYR@Bos 07:00PM ET,Bos,
,,,,,,,,,,RW,Connor Brown (7713786),Connor Brown,7713786,3200,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,D,Roman Polak (7713953),Roman Polak,7713953,3200,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,C,Pierre-Edouard Bellemare (7713498),Pierre-Edouard Bellemare,7713498,3200,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,D,Greg Pateryn (7713988),Greg Pateryn,7713988,3200,Phi@Mon 07:00PM ET,Mon,
,,,,,,,,,,RW,Tom Pyatt (7713809),Tom Pyatt,7713809,3200,Buf@Ott 07:00PM ET,Ott,
,,,,,,,,,,LW,Beau Bennett (7713663),Beau Bennett,7713663,3200,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,D,Andy Greene (7714016),Andy Greene,7714016,3200,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,C,Mathew Barzal (7713527),Mathew Barzal,7713527,3200,Edm@NYI 07:00PM ET,NYI,
,,,,,,,,,,D,Dennis Seidenberg (7714033),Dennis Seidenberg,7714033,3200,Edm@NYI 07:00PM ET,NYI,
,,,,,,,,,,RW,Phillip Di Giuseppe (7713856),Phillip Di Giuseppe,7713856,3200,Car@Nsh 08:00PM ET,Car,
,,,,,,,,,,D,Johnny Oduya (7714099),Johnny Oduya,7714099,3200,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,D,Gustav Forsling (7714112),Gustav Forsling,7714112,3200,Chi@Dal 08:00PM ET,Chi,
,,,,,,,,,,LW,Dwight King (7713721),Dwight King,7713721,3200,Cgy@LA 10:00PM ET,LA,
,,,,,,,,,,RW,Eric Fehr (7713884),Eric Fehr,7713884,3200,Pit@SJ 10:30PM ET,Pit,
,,,,,,,,,,D,Marco Scandella (7713901),Marco Scandella,7713901,3100,Min@Col 03:00PM ET,Min,
,,,,,,,,,,RW,Josh Anderson (7713764),Josh Anderson,7713764,3100,Cls@StL 07:00PM ET,Cls,
,,,,,,,,,,D,Marc Staal (7713937),Marc Staal,7713937,3100,NYR@Bos 07:00PM ET,NYR,
,,,,,,,,,,D,Matt Hunwick (7713955),Matt Hunwick,7713955,3100,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,C,Torrey Mitchell (7713490),Torrey Mitchell,7713490,3100,Phi@Mon 07:00PM ET,Mon,
,,,,,,,,,,D,Nick Schultz (7713974),Nick Schultz,7713974,3100,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,LW,Shane Prince (7713678),Shane Prince,7713678,3100,Edm@NYI 07:00PM ET,NYI,
,,,,,,,,,,D,Ryan Pulock (7714051),Ryan Pulock,7714051,3100,Edm@NYI 07:00PM ET,NYI,
,,,,,,,,,,RW,Brett Connolly (7713844),Brett Connolly,7713844,3100,Fla@Was 07:00PM ET,Was,
,,,,,,,,,,D,Brett Pesce (7714089),Brett Pesce,7714089,3100,Car@Nsh 08:00PM ET,Car,
,,,,,,,,,,RW,Ryan Hartman (7713870),Ryan Hartman,7713870,3100,Chi@Dal 08:00PM ET,Chi,
,,,,,,,,,,D,Dan Hamhuis (7714096),Dan Hamhuis,7714096,3100,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,C,Nick Shore (7713569),Nick Shore,7713569,3100,Cgy@LA 10:00PM ET,LA,
,,,,,,,,,,C,Zac Dalpe (7713447),Zac Dalpe,7713447,3000,Min@Col 03:00PM ET,Min,
,,,,,,,,,,LW,Gabriel Bourque (7713590),Gabriel Bourque,7713590,3000,Min@Col 03:00PM ET,Col,
,,,,,,,,,,LW,Andreas Martinsen (7713596),Andreas Martinsen,7713596,3000,Min@Col 03:00PM ET,Col,
,,,,,,,,,,D,Carl Gunnarsson (7713920),Carl Gunnarsson,7713920,3000,Cls@StL 07:00PM ET,StL,
,,,,,,,,,,D,Brady Skjei (7713948),Brady Skjei,7713948,3000,NYR@Bos 07:00PM ET,NYR,
,,,,,,,,,,LW,Markus Granlund (7713628),Markus Granlund,7713628,3000,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,LW,Jayson Megna (7713631),Jayson Megna,7713631,3000,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,D,Martin Marincin (7713964),Martin Marincin,7713964,3000,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,C,Scott Laughton (7713496),Scott Laughton,7713496,3000,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,RW,Paul Byron (7713795),Paul Byron,7713795,3000,Phi@Mon 07:00PM ET,Mon,
,,,,,,,,,,RW,Hudson Fasching (7713815),Hudson Fasching,7713815,3000,Buf@Ott 07:00PM ET,Buf,
,,,,,,,,,,D,Josh Gorges (7713996),Josh Gorges,7713996,3000,Buf@Ott 07:00PM ET,Buf,
,,,,,,,,,,LW,Brian Boyle (7713657),Brian Boyle,7713657,3000,NJ@TB 07:00PM ET,TB,
,,,,,,,,,,LW,Joseph Blandisi (7713668),Joseph Blandisi,7713668,3000,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,D,Slater Koekkoek (7714026),Slater Koekkoek,7714026,3000,NJ@TB 07:00PM ET,TB,
,,,,,,,,,,D,Yohann Auvitu (7714032),Yohann Auvitu,7714032,3000,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,C,Mikhail Grabovski (7713517),Mikhail Grabovski,7713517,3000,Edm@NYI 07:00PM ET,NYI,
,,,,,,,,,,LW,Nikolay Kulemin (7713673),Nikolay Kulemin,7713673,3000,Edm@NYI 07:00PM ET,NYI,
,,,,,,,,,,RW,Anthony Beauvillier (7713837),Anthony Beauvillier,7713837,3000,Edm@NYI 07:00PM ET,NYI,
,,,,,,,,,,C,Denis Malgin (7713541),Denis Malgin,7713541,3000,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,C,Jay McClement (7713544),Jay McClement,7713544,3000,Car@Nsh 08:00PM ET,Car,
,,,,,,,,,,LW,Harry Zolnierczyk (7713702),Harry Zolnierczyk,7713702,3000,Car@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,RW,Miikka Salomaki (7713855),Miikka Salomaki,7713855,3000,Car@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,D,Ryan Murphy (7714085),Ryan Murphy,7714085,3000,Car@Nsh 08:00PM ET,Car,
,,,,,,,,,,LW,Lauri Korpikoski (7713706),Lauri Korpikoski,7713706,3000,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,RW,Adam Cracknell (7713866),Adam Cracknell,7713866,3000,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,D,Trevor van Riemsdyk (7714110),Trevor van Riemsdyk,7714110,3000,Chi@Dal 08:00PM ET,Chi,
,,,,,,,,,,C,Matt Stajan (7713563),Matt Stajan,7713563,3000,Cgy@LA 10:00PM ET,Cgy,
,,,,,,,,,,LW,Lance Bouma (7713724),Lance Bouma,7713724,3000,Cgy@LA 10:00PM ET,Cgy,
,,,,,,,,,,RW,Devin Setoguchi (7713874),Devin Setoguchi,7713874,3000,Cgy@LA 10:00PM ET,LA,
,,,,,,,,,,D,Deryk Engelland (7714117),Deryk Engelland,7714117,3000,Cgy@LA 10:00PM ET,Cgy,
,,,,,,,,,,D,Brayden McNabb (7714129),Brayden McNabb,7714129,3000,Cgy@LA 10:00PM ET,LA,
,,,,,,,,,,LW,Garrett Wilson (7713738),Garrett Wilson,7713738,3000,Pit@SJ 10:30PM ET,Pit,
,,,,,,,,,,RW,Bryan Rust (7713890),Bryan Rust,7713890,3000,Pit@SJ 10:30PM ET,Pit,
,,,,,,,,,,D,Derrick Pouliot (7714149),Derrick Pouliot,7714149,3000,Pit@SJ 10:30PM ET,Pit,
,,,,,,,,,,C,Tyler Graovac (7713448),Tyler Graovac,7713448,2900,Min@Col 03:00PM ET,Min,
,,,,,,,,,,D,Nikita Zadorov (7713911),Nikita Zadorov,7713911,2900,Min@Col 03:00PM ET,Col,
,,,,,,,,,,RW,Ty Rattie (7713761),Ty Rattie,7713761,2900,Cls@StL 07:00PM ET,StL,
,,,,,,,,,,RW,Dmitrij Jaskin (7713762),Dmitrij Jaskin,7713762,2900,Cls@StL 07:00PM ET,StL,
,,,,,,,,,,D,Joel Edmundson (7713925),Joel Edmundson,7713925,2900,Cls@StL 07:00PM ET,StL,
,,,,,,,,,,C,Dominic Moore (7713463),Dominic Moore,7713463,2900,NYR@Bos 07:00PM ET,Bos,
,,,,,,,,,,D,Adam Clendening (7713945),Adam Clendening,7713945,2900,NYR@Bos 07:00PM ET,NYR,
,,,,,,,,,,C,Ben Smith (7713480),Ben Smith,7713480,2900,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,C,Brendan Gaunce (7713484),Brendan Gaunce,7713484,2900,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,RW,Seth Griffith (7713785),Seth Griffith,7713785,2900,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,D,Erik Gudbranson (7713963),Erik Gudbranson,7713963,2900,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,C,Jordan Weal (7713493),Jordan Weal,7713493,2900,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,RW,Brian Flynn (7713799),Brian Flynn,7713799,2900,Phi@Mon 07:00PM ET,Mon,
,,,,,,,,,,RW,Daniel Carr (7713801),Daniel Carr,7713801,2900,Phi@Mon 07:00PM ET,Mon,
,,,,,,,,,,D,Joel Hanley (7713992),Joel Hanley,7713992,2900,Phi@Mon 07:00PM ET,Mon,
,,,,,,,,,,RW,Nicolas Deslauriers (7713811),Nicolas Deslauriers,7713811,2900,Buf@Ott 07:00PM ET,Buf,
,,,,,,,,,,RW,Nicholas Baptiste (7713814),Nicholas Baptiste,7713814,2900,Buf@Ott 07:00PM ET,Buf,
,,,,,,,,,,D,Jake McCabe (7714009),Jake McCabe,7714009,2900,Buf@Ott 07:00PM ET,Buf,
,,,,,,,,,,C,Vernon Fiddler (7713509),Vernon Fiddler,7713509,2900,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,LW,Jacob Josefson (7713661),Jacob Josefson,7713661,2900,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,RW,J.T. Brown (7713824),J.T. Brown,7713824,2900,NJ@TB 07:00PM ET,TB,
,,,,,,,,,,D,John Moore (7714022),John Moore,7714022,2900,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,RW,Tyler Pitlick (7713833),Tyler Pitlick,7713833,2900,Edm@NYI 07:00PM ET,Edm,
,,,,,,,,,,D,Eric Gryba (7714041),Eric Gryba,7714041,2900,Edm@NYI 07:00PM ET,Edm,
,,,,,,,,,,C,Jay Beagle (7713530),Jay Beagle,7713530,2900,Fla@Was 07:00PM ET,Was,
,,,,,,,,,,LW,Jared McCann (7713694),Jared McCann,7713694,2900,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,D,Nate Schmidt (7714070),Nate Schmidt,7714070,2900,Fla@Was 07:00PM ET,Was,
,,,,,,,,,,C,Colton Sissons (7713550),Colton Sissons,7713550,2900,Car@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,LW,Cody Bass (7713696),Cody Bass,7713696,2900,Car@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,LW,Viktor Stalberg (7713698),Viktor Stalberg,7713698,2900,Car@Nsh 08:00PM ET,Car,
,,,,,,,,,,C,Marcus Kruger (7713555),Marcus Kruger,7713555,2900,Chi@Dal 08:00PM ET,Chi,
,,,,,,,,,,C,Nick Schmaltz (7713562),Nick Schmaltz,7713562,2900,Chi@Dal 08:00PM ET,Chi,
,,,,,,,,,,LW,Curtis McKenzie (7713714),Curtis McKenzie,7713714,2900,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,RW,Tanner Kero (7713871),Tanner Kero,7713871,2900,Chi@Dal 08:00PM ET,Chi,
,,,,,,,,,,D,Stephen Johns (7714104),Stephen Johns,7714104,2900,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,C,Nic Dowd (7713572),Nic Dowd,7713572,2900,Cgy@LA 10:00PM ET,LA,
,,,,,,,,,,LW,Michael Mersch (7713727),Michael Mersch,7713727,2900,Cgy@LA 10:00PM ET,LA,
,,,,,,,,,,RW,Trevor Lewis (7713876),Trevor Lewis,7713876,2900,Cgy@LA 10:00PM ET,LA,
,,,,,,,,,,LW,Tom Kuhnhackl (7713737),Tom Kuhnhackl,7713737,2900,Pit@SJ 10:30PM ET,Pit,
,,,,,,,,,,D,Paul Martin (7714136),Paul Martin,7714136,2900,Pit@SJ 10:30PM ET,SJ,
,,,,,,,,,,D,Ian Cole (7714140),Ian Cole,7714140,2900,Pit@SJ 10:30PM ET,Pit,
,,,,,,,,,,LW,Samuel Blais (7713609),Samuel Blais,7713609,2800,Cls@StL 07:00PM ET,StL,
,,,,,,,,,,D,Robert Bortuzzo (7713921),Robert Bortuzzo,7713921,2800,Cls@StL 07:00PM ET,StL,
,,,,,,,,,,D,Dalton Prout (7713923),Dalton Prout,7713923,2800,Cls@StL 07:00PM ET,Cls,
,,,,,,,,,,D,Adam McQuaid (7713938),Adam McQuaid,7713938,2800,NYR@Bos 07:00PM ET,Bos,
,,,,,,,,,,C,Brooks Laich (7713475),Brooks Laich,7713475,2800,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,D,Troy Stecher (7713972),Troy Stecher,7713972,2800,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,C,Derek Grant (7713504),Derek Grant,7713504,2800,Buf@Ott 07:00PM ET,Buf,
,,,,,,,,,,LW,Justin Bailey (7713653),Justin Bailey,7713653,2800,Buf@Ott 07:00PM ET,Buf,
,,,,,,,,,,RW,Curtis Lazar (7713813),Curtis Lazar,7713813,2800,Buf@Ott 07:00PM ET,Ott,
,,,,,,,,,,D,Marc Methot (7713997),Marc Methot,7713997,2800,Buf@Ott 07:00PM ET,Ott,
,,,,,,,,,,C,Cedric Paquette (7713515),Cedric Paquette,7713515,2800,NJ@TB 07:00PM ET,TB,
,,,,,,,,,,LW,Sergey Kalinin (7713670),Sergey Kalinin,7713670,2800,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,D,Kyle Quincey (7714015),Kyle Quincey,7714015,2800,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,D,Nikita Nesterov (7714025),Nikita Nesterov,7714025,2800,NJ@TB 07:00PM ET,TB,
,,,,,,,,,,D,Andrej Sustr (7714028),Andrej Sustr,7714028,2800,NJ@TB 07:00PM ET,TB,
,,,,,,,,,,LW,Daniel Winnik (7713687),Daniel Winnik,7713687,2800,Fla@Was 07:00PM ET,Was,
,,,,,,,,,,RW,Shane Harper (7713843),Shane Harper,7713843,2800,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,RW,Tom Wilson (7713849),Tom Wilson,7713849,2800,Fla@Was 07:00PM ET,Was,
,,,,,,,,,,D,Alex Petrovic (7714065),Alex Petrovic,7714065,2800,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,D,Yannick Weber (7714076),Yannick Weber,7714076,2800,Car@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,LW,Vinnie Hinostroza (7713713),Vinnie Hinostroza,7713713,2800,Chi@Dal 08:00PM ET,Chi,
,,,,,,,,,,D,Esa Lindell (7714107),Esa Lindell,7714107,2800,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,D,Erik Gustafsson (7714108),Erik Gustafsson,7714108,2800,Chi@Dal 08:00PM ET,Chi,
,,,,,,,,,,C,Hunter Shinkaruk (7713571),Hunter Shinkaruk,7713571,2800,Cgy@LA 10:00PM ET,Cgy,
,,,,,,,,,,LW,Kyle Clifford (7713722),Kyle Clifford,7713722,2800,Cgy@LA 10:00PM ET,LA,
,,,,,,,,,,C,Chris Tierney (7713582),Chris Tierney,7713582,2800,Pit@SJ 10:30PM ET,SJ,
,,,,,,,,,,LW,Matt Nieto (7713740),Matt Nieto,7713740,2800,Pit@SJ 10:30PM ET,SJ,
,,,,,,,,,,RW,Melker Karlsson (7713892),Melker Karlsson,7713892,2800,Pit@SJ 10:30PM ET,SJ,
,,,,,,,,,,D,Brenden Dillon (7714145),Brenden Dillon,7714145,2800,Pit@SJ 10:30PM ET,SJ,
,,,,,,,,,,D,Brian Dumoulin (7714148),Brian Dumoulin,7714148,2800,Pit@SJ 10:30PM ET,Pit,
,,,,,,,,,,C,John Mitchell (7713442),John Mitchell,7713442,2700,Min@Col 03:00PM ET,Col,
,,,,,,,,,,LW,Rene Bourque (7713586),Rene Bourque,7713586,2700,Min@Col 03:00PM ET,Col,
,,,,,,,,,,LW,Jiri Tlusty (7713587),Jiri Tlusty,7713587,2700,Min@Col 03:00PM ET,Col,
,,,,,,,,,,RW,Christoph Bertschy (7713753),Christoph Bertschy,7713753,2700,Min@Col 03:00PM ET,Min,
,,,,,,,,,,D,Fedor Tyutin (7713898),Fedor Tyutin,7713898,2700,Min@Col 03:00PM ET,Col,
,,,,,,,,,,D,Nate Prosser (7713904),Nate Prosser,7713904,2700,Min@Col 03:00PM ET,Min,
,,,,,,,,,,C,Kyle Brodziak (7713454),Kyle Brodziak,7713454,2700,Cls@StL 07:00PM ET,StL,
,,,,,,,,,,C,Lukas Sedlak (7713461),Lukas Sedlak,7713461,2700,Cls@StL 07:00PM ET,Cls,
,,,,,,,,,,LW,Scottie Upshall (7713598),Scottie Upshall,7713598,2700,Cls@StL 07:00PM ET,StL,
,,,,,,,,,,LW,David Clarkson (7713600),David Clarkson,7713600,2700,Cls@StL 07:00PM ET,Cls,
,,,,,,,,,,LW,Matt Calvert (7713602),Matt Calvert,7713602,2700,Cls@StL 07:00PM ET,Cls,
,,,,,,,,,,RW,Ryan Reaves (7713756),Ryan Reaves,7713756,2700,Cls@StL 07:00PM ET,StL,
,,,,,,,,,,D,Markus Nutivaara (7713933),Markus Nutivaara,7713933,2700,Cls@StL 07:00PM ET,Cls,
,,,,,,,,,,C,Colin Greening (7713481),Colin Greening,7713481,2700,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,C,Michael Chaput (7713482),Michael Chaput,7713482,2700,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,LW,Matt Martin (7713625),Matt Martin,7713625,2700,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,RW,Derek Dorsett (7713783),Derek Dorsett,7713783,2700,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,RW,Anton Rodin (7713784),Anton Rodin,7713784,2700,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,D,Luca Sbisa (7713957),Luca Sbisa,7713957,2700,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,D,Alex Biega (7713961),Alex Biega,7713961,2700,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,D,Frank Corrado (7713966),Frank Corrado,7713966,2700,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,C,Boyd Gordon (7713487),Boyd Gordon,7713487,2700,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,LW,Chris VandeVelde (7713635),Chris VandeVelde,7713635,2700,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,RW,Roman Lyubimov (7713802),Roman Lyubimov,7713802,2700,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,D,Mark Barberio (7713981),Mark Barberio,7713981,2700,Phi@Mon 07:00PM ET,Mon,
,,,,,,,,,,LW,Matt Puempel (7713651),Matt Puempel,7713651,2700,Buf@Ott 07:00PM ET,Ott,
,,,,,,,,,,LW,Alexander Nylander (7713655),Alexander Nylander,7713655,2700,Buf@Ott 07:00PM ET,Buf,
,,,,,,,,,,RW,Chris Neil (7713803),Chris Neil,7713803,2700,Buf@Ott 07:00PM ET,Ott,
,,,,,,,,,,D,Mark Borowiecki (7714004),Mark Borowiecki,7714004,2700,Buf@Ott 07:00PM ET,Ott,
,,,,,,,,,,D,Chris Wideman (7714006),Chris Wideman,7714006,2700,Buf@Ott 07:00PM ET,Ott,
,,,,,,,,,,D,Braydon Coburn (7714014),Braydon Coburn,7714014,2700,NJ@TB 07:00PM ET,TB,
,,,,,,,,,,D,Vojtech Mozik (7714031),Vojtech Mozik,7714031,2700,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,C,Alan Quine (7713524),Alan Quine,7713524,2700,Edm@NYI 07:00PM ET,NYI,
,,,,,,,,,,LW,Matt Hendricks (7713674),Matt Hendricks,7713674,2700,Edm@NYI 07:00PM ET,Edm,
,,,,,,,,,,LW,Anton Lander (7713677),Anton Lander,7713677,2700,Edm@NYI 07:00PM ET,Edm,
,,,,,,,,,,LW,Ross Johnston (7713682),Ross Johnston,7713682,2700,Edm@NYI 07:00PM ET,NYI,
,,,,,,,,,,D,Griffin Reinhart (7714047),Griffin Reinhart,7714047,2700,Edm@NYI 07:00PM ET,Edm,
,,,,,,,,,,C,Greg McKegg (7713534),Greg McKegg,7713534,2700,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,LW,Derek MacKenzie (7713684),Derek MacKenzie,7713684,2700,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,LW,Zachary Sanford (7713693),Zachary Sanford,7713693,2700,Fla@Was 07:00PM ET,Was,
,,,,,,,,,,LW,Bryan Bickell (7713695),Bryan Bickell,7713695,2700,Car@Nsh 08:00PM ET,Car,
,,,,,,,,,,RW,Austin Watson (7713852),Austin Watson,7713852,2700,Car@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,D,Petter Granberg (7714082),Petter Granberg,7714082,2700,Car@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,D,Anthony Bitetto (7714083),Anthony Bitetto,7714083,2700,Car@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,D,Klas Dahlbeck (7714086),Klas Dahlbeck,7714086,2700,Car@Nsh 08:00PM ET,Car,
,,,,,,,,,,D,Jakub Nakladal (7714092),Jakub Nakladal,7714092,2700,Car@Nsh 08:00PM ET,Car,
,,,,,,,,,,LW,Dennis Rasmussen (7713717),Dennis Rasmussen,7713717,2700,Chi@Dal 08:00PM ET,Chi,
,,,,,,,,,,RW,Jordin Tootoo (7713861),Jordin Tootoo,7713861,2700,Chi@Dal 08:00PM ET,Chi,
,,,,,,,,,,D,Patrik Nemeth (7714103),Patrik Nemeth,7714103,2700,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,D,Michal Kempny (7714113),Michal Kempny,7714113,2700,Chi@Dal 08:00PM ET,Chi,
,,,,,,,,,,D,Tom Gilbert (7714115),Tom Gilbert,7714115,2700,Cgy@LA 10:00PM ET,LA,
,,,,,,,,,,D,Kevin Gravel (7714127),Kevin Gravel,7714127,2700,Cgy@LA 10:00PM ET,LA,
,,,,,,,,,,D,Zach Trotman (7714128),Zach Trotman,7714128,2700,Cgy@LA 10:00PM ET,LA,
,,,,,,,,,,D,Jyrki Jokipakka (7714132),Jyrki Jokipakka,7714132,2700,Cgy@LA 10:00PM ET,Cgy,
,,,,,,,,,,D,Brett Kulak (7714133),Brett Kulak,7714133,2700,Cgy@LA 10:00PM ET,Cgy,
,,,,,,,,,,LW,Tom Sestito (7713733),Tom Sestito,7713733,2700,Pit@SJ 10:30PM ET,Pit,
,,,,,,,,,,LW,Nikolay Goldobin (7713743),Nikolay Goldobin,7713743,2700,Pit@SJ 10:30PM ET,SJ,
,,,,,,,,,,D,David Warsofsky (7714144),David Warsofsky,7714144,2700,Pit@SJ 10:30PM ET,Pit,
,,,,,,,,,,LW,Cody McLeod (7713588),Cody McLeod,7713588,2600,Min@Col 03:00PM ET,Col,
,,,,,,,,,,RW,Mike Sislo (7713750),Mike Sislo,7713750,2600,Min@Col 03:00PM ET,Col,
,,,,,,,,,,RW,Joe Whitney (7713751),Joe Whitney,7713751,2600,Min@Col 03:00PM ET,Col,
,,,,,,,,,,RW,Trent Vogelhuber (7713752),Trent Vogelhuber,7713752,2600,Min@Col 03:00PM ET,Col,
,,,,,,,,,,D,Eric Gelinas (7713906),Eric Gelinas,7713906,2600,Min@Col 03:00PM ET,Col,
,,,,,,,,,,D,Chris Bigras (7713912),Chris Bigras,7713912,2600,Min@Col 03:00PM ET,Col,
,,,,,,,,,,D,Christian Folin (7713914),Christian Folin,7713914,2600,Min@Col 03:00PM ET,Min,
,,,,,,,,,,C,Landon Ferraro (7713459),Landon Ferraro,7713459,2600,Cls@StL 07:00PM ET,StL,
,,,,,,,,,,C,William Karlsson (7713460),William Karlsson,7713460,2600,Cls@StL 07:00PM ET,Cls,
,,,,,,,,,,LW,Magnus Paajarvi (7713601),Magnus Paajarvi,7713601,2600,Cls@StL 07:00PM ET,StL,
,,,,,,,,,,LW,Kenny Agostino (7713604),Kenny Agostino,7713604,2600,Cls@StL 07:00PM ET,StL,
,,,,,,,,,,LW,Tim Schaller (7713618),Tim Schaller,7713618,2600,NYR@Bos 07:00PM ET,Bos,
,,,,,,,,,,RW,Josh Jooris (7713774),Josh Jooris,7713774,2600,NYR@Bos 07:00PM ET,NYR,
,,,,,,,,,,RW,Noel Acciari (7713777),Noel Acciari,7713777,2600,NYR@Bos 07:00PM ET,Bos,
,,,,,,,,,,D,Joe Morrow (7713944),Joe Morrow,7713944,2600,NYR@Bos 07:00PM ET,Bos,
,,,,,,,,,,LW,Brandon Prust (7713622),Brandon Prust,7713622,2600,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,D,Nikita Tryamkin (7713970),Nikita Tryamkin,7713970,2600,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,LW,Phillip Danault (7713637),Phillip Danault,7713637,2600,Phi@Mon 07:00PM ET,Mon,
,,,,,,,,,,LW,Taylor Leier (7713638),Taylor Leier,7713638,2600,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,RW,Colin McDonald (7713791),Colin McDonald,7713791,2600,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,D,Mark Alt (7713982),Mark Alt,7713982,2600,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,D,Zach Redmond (7713984),Zach Redmond,7713984,2600,Phi@Mon 07:00PM ET,Mon,
,,,,,,,,,,D,Samuel Morin (7713990),Samuel Morin,7713990,2600,Phi@Mon 07:00PM ET,Phi,
